Description: This is a version of the input file 'infimm1.txt'`used with the
             TB`IBM.`It specifies the probabilities of various disease states
             for migrants upon entry to the UK.`This version is ARImed,`
             and was constructed using the ARI`method for 'infimm',`using
             mid-value ARIs`for ONUK,`UK,`and SSA-born.
             for UK-born.
Label a:     Age in years
Label s:`    Sex, 0=male, 1=female
Label r:`    Region of birth, 0=ONUK-born, 1=UK-born, 2=SSA-born
Label y:`    Array index for year (0=1981)
Label q:`    Disease state, cumlative`probabilities where 0=Always 0,
             1=Uninfected, 2=Immune, 3=Recent Infection, 4=Latent Infection,
             5=Reinfection, 6=Primary Disease, 7=Reactivation Disease,
             8=Reinfection Disease

|a   |s |r |y  |q0 |q1          |q2          |q3          |q4          |q5          |q6          |q7          |q8
| 49 |1 |0 | 0 | 0 |0.479229162 |0.479229162 |0.490270604 |0.977266606 |0.994146732 |0.99971186  |0.999995899 | 1
| 50 |1 |0 | 0 | 0 |0.460712864 |0.460712864 |0.471134416 |0.976605304 |0.994146732 |0.999690111 |0.999995585 | 1
| 51 |1 |0 | 0 | 0 |0.442189729 |0.442189729 |0.451992793 |0.975943782 |0.994146732 |0.999666723 |0.999995246 | 1
| 52 |1 |0 | 0 | 0 |0.423689977 |0.423689977 |0.432877154 |0.975283122 |0.994146732 |0.999641545 |0.999994882 | 1
| 53 |1 |0 | 0 | 0 |0.405244989 |0.405244989 |0.41382013  |0.974624447 |0.994146732 |0.999614412 |0.999994489 | 1
| 54 |1 |0 | 0 | 0 |0.38688719  |0.38688719  |0.394855454 |0.973968917 |0.994146732 |0.999585142 |0.999994066 | 1
| 55 |1 |0 | 0 | 0 |0.368649915 |0.368649915 |0.376017818 |0.973317729 |0.994146732 |0.999553533 |0.999993608 | 1
| 56 |1 |0 | 0 | 0 |0.35056726  |0.35056726  |0.357342721 |0.972672102 |0.994146732 |0.999519362 |0.999993114 | 1
| 57 |1 |0 | 0 | 0 |0.332673909 |0.332673909 |0.338866294 |0.97203328  |0.994146732 |0.999482386 |0.999992579 | 1
| 58 |1 |0 | 0 | 0 |0.315004942 |0.315004942 |0.320625104 |0.97140252  |0.994146732 |0.999442333 |0.999992    | 1
| 59 |1 |0 | 0 | 0 |0.297595627 |0.297595627 |0.302655937 |0.970781086 |0.994146732 |0.999398906 |0.999991371 | 1
| 60 |1 |0 | 0 | 0 |0.280481193 |0.280481193 |0.284995569 |0.970170243 |0.994146732 |0.999351778 |0.999990689 | 1
| 61 |1 |0 | 0 | 0 |0.263696584 |0.263696584 |0.267680513 |0.969571244 |0.994146732 |0.999300593 |0.999989949 | 1
| 62 |1 |0 | 0 | 0 |0.247276202 |0.247276202 |0.250746755 |0.968985323 |0.994146732 |0.999244959 |0.999989144 | 1
| 63 |1 |0 | 0 | 0 |0.231253635 |0.231253635 |0.234229472 |0.968413687 |0.994146732 |0.999184451 |0.999988268 | 1
| 64 |1 |0 | 0 | 0 |0.215661372 |0.215661372 |0.218162739 |0.967857504 |0.994146732 |0.999118608 |0.999987316 | 1
| 65 |1 |0 | 0 | 0 |0.200530517 |0.200530517 |0.202579233 |0.967317892 |0.994146732 |0.999046934 |0.999986279 | 1
| 66 |1 |0 | 0 | 0 |0.185890491 |0.185890491 |0.187509926 |0.966795911 |0.994146732 |0.998968899 |0.99998515  | 1
| 67 |1 |0 | 0 | 0 |0.17176874  |0.17176874  |0.172983773 |0.966292548 |0.994146732 |0.998883945 |0.999983921 | 1
| 68 |1 |0 | 0 | 0 |0.158190446 |0.158190446 |0.159027414 |0.965808712 |0.994146732 |0.998791486 |0.999982583 | 1
| 69 |1 |0 | 0 | 0 |0.145178247 |0.145178247 |0.14566487  |0.965345221 |0.994146732 |0.998690923 |0.999981128 | 1
| 70 |1 |0 | 0 | 0 |0.132751967 |0.132751967 |0.132917257 |0.964902792 |0.994146732 |0.998581653 |0.999979547 | 1
| 71 |1 |0 | 0 | 0 |0.12092838  |0.12092838  |0.12092838  |0.964607899 |0.9942726   |0.998463091 |0.999977832 | 1
| 72 |1 |0 | 0 | 0 |0.109720978 |0.109720978 |0.109720978 |0.964469263 |0.994532563 |0.998334687 |0.999975974 | 1
| 73 |1 |0 | 0 | 0 |0.099139791 |0.099139791 |0.099139791 |0.964321132 |0.994760507 |0.998195965 |0.999973967 | 1
| 74 |1 |0 | 0 | 0 |0.089191227 |0.089191227 |0.089191227 |0.964163149 |0.99495584  |0.998046554 |0.999971805 | 1
| 75 |1 |0 | 0 | 0 |0.079877966 |0.079877966 |0.079877966 |0.9639951   |0.995118249 |0.997886233 |0.999969485 | 1
| 76 |1 |0 | 0 | 0 |0.071198891 |0.071198891 |0.071198891 |0.963816968 |0.995247756 |0.997714988 |0.999967008 | 1
| 77 |1 |0 | 0 | 0 |0.063149073 |0.063149073 |0.063149073 |0.963628985 |0.995344773 |0.997533057 |0.999964375 | 1
| 78 |1 |0 | 0 | 0 |0.05571981  |0.05571981  |0.05571981  |0.963431688 |0.995410157 |0.997340997 |0.999961597 | 1
| 79 |1 |0 | 0 | 0 |0.04889872  |0.04889872  |0.04889872  |0.963225968 |0.995445253 |0.997139724 |0.999958685 | 1
| 80 |1 |0 | 0 | 0 |0.042669889 |0.042669889 |0.042669889 |0.96301311  |0.995451933 |0.996930559 |0.999955658 | 1
| 81 |1 |0 | 0 | 0 |0.037068149 |0.037068149 |0.037068149 |0.962797057 |0.995432956 |0.996717467 |0.999952575 | 1
| 82 |1 |0 | 0 | 0 |0.032102535 |0.032102535 |0.032102535 |0.96258211  |0.995392362 |0.9965048   |0.999949498 | 1
| 83 |1 |0 | 0 | 0 |0.02771438  |0.02771438  |0.02771438  |0.962370389 |0.995334397 |0.996294774 |0.99994646  | 1
| 84 |1 |0 | 0 | 0 |0.023848768 |0.023848768 |0.023848768 |0.962163999 |0.995263163 |0.996089587 |0.999943491 | 1
| 85 |1 |0 | 0 | 0 |0.020454475 |0.020454475 |0.020454475 |0.961964945 |0.995182524 |0.995891326 |0.999940622 | 1
| 86 |1 |0 | 0 | 0 |0.017483889 |0.017483889 |0.017483889 |0.96177504  |0.995096021 |0.995701885 |0.999937881 | 1
| 87 |1 |0 | 0 | 0 |0.014892921 |0.014892921 |0.014892921 |0.961595831 |0.995006802 |0.995522881 |0.999935292 | 1
| 88 |1 |0 | 0 | 0 |0.012640892 |0.012640892 |0.012640892 |0.961428546 |0.994917566 |0.995355606 |0.999932871 | 1
| 89 |1 |0 | 0 | 0 |0.010690411 |0.010690411 |0.010690411 |0.961274063 |0.994830539 |0.99520099  |0.999930634 | 1
| 90 |1 |0 | 0 | 0 |0.009007239 |0.009007239 |0.009007239 |0.961132895 |0.994747468 |0.995059593 |0.999928589 | 1
| 91 |1 |0 | 0 | 0 |0.007560149 |0.007560149 |0.007560149 |0.961005211 |0.994669639 |0.994931618 |0.999926737 | 1
| 92 |1 |0 | 0 | 0 |0.006320771 |0.006320771 |0.006320771 |0.960890861 |0.994597915 |0.994816947 |0.999925078 | 1
| 93 |1 |0 | 0 | 0 |0.005263434 |0.005263434 |0.005263434 |0.960789427 |0.994532788 |0.99471518  |0.999923605 | 1
| 94 |1 |0 | 0 | 0 |0.004365009 |0.004365009 |0.004365009 |0.960700269 |0.994474438 |0.994625697 |0.999922311 | 1
| 95 |1 |0 | 0 | 0 |0.00360474  |0.00360474  |0.00360474  |0.960622586 |0.994422792 |0.994547706 |0.999921182 | 1
| 96 |1 |0 | 0 | 0 |0.002964083 |0.002964083 |0.002964083 |0.960555467 |0.99437759  |0.994480303 |0.999920207 | 1
| 97 |1 |0 | 0 | 0 |0.002426543 |0.002426543 |0.002426543 |0.96049794  |0.994338433 |0.99442252  |0.999919371 | 1
| 98 |1 |0 | 0 | 0 |0.00197751  |0.00197751  |0.00197751  |0.960449011 |0.994304838 |0.994373364 |0.99991866  | 1
| 99 |1 |0 | 0 | 0 |0.001604107 |0.001604107 |0.001604107 |0.960407702 |0.994276271 |0.994331858 |0.999918059 | 1
|100 |1 |0 | 0 | 0 |0.001295034 |0.001295034 |0.001295034 |0.960373074 |0.994252183 |0.99429706  |0.999917556 | 1
|101 |1 |0 | 0 | 0 |0.001040423 |0.001040423 |0.001040423 |0.960344246 |0.994232034 |0.994268087 |0.999917137 | 1
|102 |1 |0 | 0 | 0 |0.000833692 |0.000833692 |0.000833692 |0.960320636 |0.994215467 |0.994244357 |0.999916793 | 1
|103 |1 |0 | 0 | 0 |0.000668038 |0.000668038 |0.000668038 |0.960301584 |0.994202057 |0.994225207 |0.999916516 | 1
|104 |1 |0 | 0 | 0 |0.0005353   |0.0005353   |0.0005353   |0.960286232 |0.994191224 |0.994209774 |0.999916293 | 1
|105 |1 |0 | 0 | 0 |0.000428936 |0.000428936 |0.000428936 |0.960273873 |0.994182487 |0.994197351 |0.999916113 | 1
|106 |1 |0 | 0 | 0 |0.000343707 |0.000343707 |0.000343707 |0.960263935 |0.994175449 |0.994187359 |0.999915969 | 1
|107 |1 |0 | 0 | 0 |0.000275413 |0.000275413 |0.000275413 |0.960255947 |0.994169786 |0.99417933  |0.999915853 | 1
|108 |1 |0 | 0 | 0 |0.000220688 |0.000220688 |0.000220688 |0.960249532 |0.994165233 |0.99417288  |0.999915759 | 1
|109 |1 |0 | 0 | 0 |0.000176838 |0.000176838 |0.000176838 |0.960244382 |0.994161574 |0.994167702 |0.999915684 | 1
|110 |1 |0 | 0 | 0 |0.0001417   |0.0001417   |0.0001417   |0.960240249 |0.994158637 |0.994163547 |0.999915624 | 1
|111 |1 |0 | 0 | 0 |0.000113545 |0.000113545 |0.000113545 |0.960236933 |0.994156279 |0.994160213 |0.999915576 | 1
|112 |1 |0 | 0 | 0 |9.09834E-05 |9.09834E-05 |9.09834E-05 |0.960234274 |0.994154386 |0.994157539 |0.999915537 | 1
|113 |1 |0 | 0 | 0 |7.29051E-05 |7.29051E-05 |7.29051E-05 |0.960232141 |0.994152869 |0.994155395 |0.999915506 | 1
|114 |1 |0 | 0 | 0 |5.84189E-05 |5.84189E-05 |5.84189E-05 |0.960230431 |0.994151651 |0.994153676 |0.999915481 | 1
|115 |1 |0 | 0 | 0 |4.68112E-05 |4.68112E-05 |4.68112E-05 |0.96022906  |0.994150675 |0.994152297 |0.999915461 | 1
|116 |1 |0 | 0 | 0 |3.75098E-05 |3.75098E-05 |3.75098E-05 |0.960227961 |0.994149893 |0.994151192 |0.999915445 | 1
|117 |1 |0 | 0 | 0 |3.00567E-05 |3.00567E-05 |3.00567E-05 |0.96022708  |0.994149265 |0.994150307 |0.999915433 | 1
|118 |1 |0 | 0 | 0 |2.40844E-05 |2.40844E-05 |2.40844E-05 |0.960226374 |0.994148762 |0.994149597 |0.999915422 | 1
|119 |1 |0 | 0 | 0 |1.92989E-05 |1.92989E-05 |1.92989E-05 |0.960225808 |0.994148359 |0.994149028 |0.999915414 | 1
|120 |1 |0 | 0 | 0 |1.54642E-05 |1.54642E-05 |1.54642E-05 |0.960225354 |0.994148036 |0.994148572 |0.999915408 | 1
|  0 |0 |0 | 1 | 0 |0.996807448 |0.996807448 |0.996807448 |0.996807448 |0.996807448 |1.          |1.          | 1
|  1 |0 |0 | 1 | 0 |0.990447816 |0.990447816 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  2 |0 |0 | 1 | 0 |0.984128759 |0.984128759 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  3 |0 |0 | 1 | 0 |0.977850018 |0.977850018 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  4 |0 |0 | 1 | 0 |0.971611335 |0.971611335 |0.994146732 |0.994146732 |0.994146732 |1.          |1.          | 1
|  5 |0 |0 | 1 | 0 |0.965412454 |0.965412454 |0.990958961 |0.994137441 |0.994146732 |0.999995219 |0.999996539 | 1
|  6 |0 |0 | 1 | 0 |0.959253123 |0.959253123 |0.984617935 |0.994096147 |0.994146732 |0.999976614 |0.999986935 | 1
|  7 |0 |0 | 1 | 0 |0.953133088 |0.953133088 |0.97832463  |0.994017377 |0.994146732 |0.999950861 |0.999974364 | 1
|  8 |0 |0 | 1 | 0 |0.947052099 |0.947052099 |0.97207518  |0.993900277 |0.994146732 |0.99992157  |0.999959936 | 1
|  9 |0 |0 | 1 | 0 |0.941009906 |0.941009906 |0.965868006 |0.99374469  |0.994146732 |0.999890061 |0.999944063 | 1
| 10 |0 |0 | 1 | 0 |0.935006263 |0.935006263 |0.959701917 |0.993564067 |0.994146732 |0.999857269 |0.999926306 | 1
| 11 |0 |0 | 1 | 0 |0.929040923 |0.929040923 |0.953577186 |0.993386855 |0.994146732 |0.999822669 |0.999903857 | 1
| 12 |0 |0 | 1 | 0 |0.923113642 |0.923113642 |0.947491552 |0.993210788 |0.994146732 |0.999788268 |0.999881538 | 1
| 13 |0 |0 | 1 | 0 |0.917224177 |0.917224177 |0.941444767 |0.993035858 |0.994146732 |0.999754064 |0.999859347 | 1
| 14 |0 |0 | 1 | 0 |0.911372287 |0.911372287 |0.935436582 |0.992862059 |0.994146732 |0.999720057 |0.999837283 | 1
| 15 |0 |0 | 1 | 0 |0.905557732 |0.905557732 |0.92946675  |0.992689383 |0.994146732 |0.999686245 |0.999815346 | 1
| 16 |0 |0 | 1 | 0 |0.899780273 |0.899780273 |0.923535027 |0.992517821 |0.994146732 |0.999652628 |0.999793536 | 1
| 17 |0 |0 | 1 | 0 |0.894039675 |0.894039675 |0.91764117  |0.992347368 |0.994146732 |0.999619205 |0.999771851 | 1
| 18 |0 |0 | 1 | 0 |0.888335702 |0.888335702 |0.911784935 |0.992178016 |0.994146732 |0.999585974 |0.999750291 | 1
| 19 |0 |0 | 1 | 0 |0.88266812  |0.88266812  |0.905966084 |0.992009758 |0.994146732 |0.999552935 |0.999728855 | 1
| 20 |0 |0 | 1 | 0 |0.877036698 |0.877036698 |0.900184378 |0.991842586 |0.994146732 |0.999520087 |0.999707543 | 1
| 21 |0 |0 | 1 | 0 |0.871441204 |0.871441204 |0.894439578 |0.991676493 |0.994146732 |0.999487428 |0.999686355 | 1
| 22 |0 |0 | 1 | 0 |0.865881409 |0.865881409 |0.88873145  |0.991511473 |0.994146732 |0.999454958 |0.999665288 | 1
| 23 |0 |0 | 1 | 0 |0.860357085 |0.860357085 |0.883059759 |0.991347519 |0.994146732 |0.999422675 |0.999644344 | 1
| 24 |0 |0 | 1 | 0 |0.854868007 |0.854868007 |0.877424273 |0.991184623 |0.994146732 |0.999390579 |0.99962352  | 1
| 25 |0 |0 | 1 | 0 |0.849413949 |0.849413949 |0.871824761 |0.991022778 |0.994146732 |0.999358669 |0.999602817 | 1
| 26 |0 |0 | 1 | 0 |0.84361892  |0.84361892  |0.865875204 |0.990850829 |0.994146732 |0.999324744 |0.999580806 | 1
| 27 |0 |0 | 1 | 0 |0.837031908 |0.837031908 |0.859112572 |0.990655397 |0.994146732 |0.999286155 |0.99955577  | 1
| 28 |0 |0 | 1 | 0 |0.829519878 |0.829519878 |0.851400294 |0.990432543 |0.994146732 |0.999242114 |0.999527197 | 1
| 29 |0 |0 | 1 | 0 |0.820963026 |0.820963026 |0.842615385 |0.990178721 |0.994146732 |0.999191904 |0.999494621 | 1
| 30 |0 |0 | 1 | 0 |0.811229247 |0.811229247 |0.83262224  |0.989890026 |0.994146732 |0.99913473  |0.999457527 | 1
| 31 |0 |0 | 1 | 0 |0.800173946 |0.800173946 |0.821272432 |0.989562182 |0.994146732 |0.999069721 |0.999415349 | 1
| 32 |0 |0 | 1 | 0 |0.787640262 |0.787640262 |0.808404954 |0.989190559 |0.994146732 |0.998995923 |0.999367469 | 1
| 33 |0 |0 | 1 | 0 |0.773459893 |0.773459893 |0.793847058 |0.988770191 |0.994146732 |0.998912307 |0.99931322  | 1
| 34 |0 |0 | 1 | 0 |0.758261879 |0.758261879 |0.778244568 |0.988319748 |0.994146732 |0.998822548 |0.999254985 | 1
| 35 |0 |0 | 1 | 0 |0.7427579   |0.7427579   |0.762328123 |0.987860337 |0.994146732 |0.998730828 |0.999195477 | 1
| 36 |0 |0 | 1 | 0 |0.726954661 |0.726954661 |0.746104617 |0.987392163 |0.994146732 |0.998637177 |0.999134717 | 1
| 37 |0 |0 | 1 | 0 |0.710860034 |0.710860034 |0.72958214  |0.986915464 |0.994146732 |0.998541633 |0.999072729 | 1
| 38 |0 |0 | 1 | 0 |0.694483107 |0.694483107 |0.712770033 |0.986430516 |0.994146732 |0.998444239 |0.99900954  | 1
| 39 |0 |0 | 1 | 0 |0.677834242 |0.677834242 |0.695678941 |0.985937632 |0.994146732 |0.998345049 |0.998945186 | 1
| 40 |0 |0 | 1 | 0 |0.660925123 |0.660925123 |0.678320868 |0.985437163 |0.994146732 |0.998244123 |0.998879706 | 1
| 41 |0 |0 | 1 | 0 |0.6437688   |0.6437688   |0.660709219 |0.984929503 |0.994146732 |0.998141529 |0.998813144 | 1
| 42 |0 |0 | 1 | 0 |0.626379735 |0.626379735 |0.642858849 |0.984415084 |0.994146732 |0.998037345 |0.99874555  | 1
| 43 |0 |0 | 1 | 0 |0.608773833 |0.608773833 |0.624786092 |0.983894383 |0.994146732 |0.997931659 |0.998676982 | 1
| 44 |0 |0 | 1 | 0 |0.590968473 |0.590968473 |0.606508798 |0.983367918 |0.994146732 |0.997824567 |0.998607501 | 1
| 45 |0 |0 | 1 | 0 |0.572982532 |0.572982532 |0.588046351 |0.982836252 |0.994146732 |0.997716175 |0.998537177 | 1
| 46 |0 |0 | 1 | 0 |0.554836394 |0.554836394 |0.569419681 |0.982299992 |0.994146732 |0.997606599 |0.998466085 | 1
| 47 |0 |0 | 1 | 0 |0.536551956 |0.536551956 |0.55065127  |0.98175979  |0.994146732 |0.997495966 |0.998394306 | 1
| 48 |0 |0 | 1 | 0 |0.518152617 |0.518152617 |0.531765144 |0.98121634  |0.994146732 |0.997384411 |0.99832193  | 1
| 49 |0 |0 | 1 | 0 |0.499663263 |0.499663263 |0.51278685  |0.98067038  |0.994146732 |0.997272081 |0.998249051 | 1
| 50 |0 |0 | 1 | 0 |0.481110227 |0.481110227 |0.493743423 |0.98012269  |0.994146732 |0.997159132 |0.998175771 | 1
| 51 |0 |0 | 1 | 0 |0.462521249 |0.462521249 |0.474663336 |0.97957409  |0.994146732 |0.997045731 |0.998102197 | 1
| 52 |0 |0 | 1 | 0 |0.443925407 |0.443925407 |0.455576439 |0.97902544  |0.994146732 |0.996932053 |0.998028443 | 1
| 53 |0 |0 | 1 | 0 |0.42535304  |0.42535304  |0.436513872 |0.978477635 |0.994146732 |0.996818284 |0.997954631 | 1
| 54 |0 |0 | 1 | 0 |0.406835652 |0.406835652 |0.41750797  |0.977931604 |0.994146732 |0.996704618 |0.997880884 | 1
| 55 |0 |0 | 1 | 0 |0.388405795 |0.388405795 |0.39859214  |0.977388305 |0.994146732 |0.996591255 |0.997807336 | 1
| 56 |0 |0 | 1 | 0 |0.370096935 |0.370096935 |0.37980073  |0.976848723 |0.994146732 |0.996478406 |0.99773412  | 1
| 57 |0 |0 | 1 | 0 |0.351943302 |0.351943302 |0.361168866 |0.976313864 |0.994146732 |0.996366285 |0.997661376 | 1
| 58 |0 |0 | 1 | 0 |0.333979717 |0.333979717 |0.34273228  |0.975784749 |0.994146732 |0.996255114 |0.997589249 | 1
| 59 |0 |0 | 1 | 0 |0.316241396 |0.316241396 |0.324527109 |0.975262412 |0.994146732 |0.996145117 |0.997517884 | 1
| 60 |0 |0 | 1 | 0 |0.298763746 |0.298763746 |0.306589685 |0.97474789  |0.994146732 |0.996036523 |0.997447429 | 1
| 61 |0 |0 | 1 | 0 |0.281582134 |0.281582134 |0.288956293 |0.974242218 |0.994146732 |0.995929561 |0.997378032 | 1
| 62 |0 |0 | 1 | 0 |0.264731643 |0.264731643 |0.271662929 |0.973746421 |0.994146732 |0.995824459 |0.997309843 | 1
| 63 |0 |0 | 1 | 0 |0.248246808 |0.248246808 |0.254745024 |0.973261508 |0.994146732 |0.995721445 |0.997243008 | 1
| 64 |0 |0 | 1 | 0 |0.232161349 |0.232161349 |0.238237172 |0.972788462 |0.994146732 |0.995620743 |0.997177673 | 1
| 65 |0 |0 | 1 | 0 |0.216507884 |0.216507884 |0.222172833 |0.972328234 |0.994146732 |0.99552257  |0.997113979 | 1
| 66 |0 |0 | 1 | 0 |0.201317637 |0.201317637 |0.206584037 |0.971881733 |0.994146732 |0.995427137 |0.997052063 | 1
| 67 |0 |0 | 1 | 0 |0.186620146 |0.186620146 |0.19150108  |0.971449816 |0.994146732 |0.995334643 |0.996992053 | 1
| 68 |0 |0 | 1 | 0 |0.172442965 |0.172442965 |0.176952225 |0.971033285 |0.994146732 |0.995245279 |0.996934074 | 1
| 69 |0 |0 | 1 | 0 |0.158811374 |0.158811374 |0.162963398 |0.970632871 |0.994146732 |0.995159218 |0.996878239 | 1
| 70 |0 |0 | 1 | 0 |0.145748098 |0.145748098 |0.149557905 |0.970249231 |0.994146732 |0.995076621 |0.99682465  | 1
| 71 |0 |0 | 1 | 0 |0.133273044 |0.133273044 |0.136756156 |0.96988294  |0.994146732 |0.994997629 |0.996773401 | 1
| 72 |0 |0 | 1 | 0 |0.121403047 |0.121403047 |0.124575413 |0.969534482 |0.994146732 |0.994922365 |0.99672457  | 1
| 73 |0 |0 | 1 | 0 |0.110151654 |0.110151654 |0.113029563 |0.969204244 |0.994146732 |0.99485093  |0.996678223 | 1
| 74 |0 |0 | 1 | 0 |0.099528933 |0.099528933 |0.102128921 |0.968892513 |0.994146732 |0.994783402 |0.996634412 | 1
| 75 |0 |0 | 1 | 0 |0.089541319 |0.089541319 |0.091880077 |0.968599468 |0.994146732 |0.994719838 |0.996593172 | 1
| 76 |0 |0 | 1 | 0 |0.080191502 |0.080191502 |0.082285777 |0.968325178 |0.994146732 |0.994660267 |0.996554523 | 1
| 77 |0 |0 | 1 | 0 |0.07147836  |0.07147836  |0.073344856 |0.968069603 |0.994146732 |0.994604696 |0.996518468 | 1
| 78 |0 |0 | 1 | 0 |0.063396945 |0.063396945 |0.065052227 |0.96783259  |0.994146732 |0.994553105 |0.996484996 | 1
| 79 |0 |0 | 1 | 0 |0.055938521 |0.055938521 |0.057398913 |0.967613875 |0.994146732 |0.994505449 |0.996454077 | 1
| 80 |0 |0 | 1 | 0 |0.049090657 |0.049090657 |0.050372148 |0.967413088 |0.994146732 |0.994461658 |0.996425666 | 1
| 81 |0 |0 | 1 | 0 |0.042837376 |0.042837376 |0.04395553  |0.967229754 |0.994146732 |0.99442164  |0.996399703 | 1
| 82 |0 |0 | 1 | 0 |0.037213648 |0.037213648 |0.038184933 |0.967064893 |0.994146732 |0.994385626 |0.996376337 | 1
| 83 |0 |0 | 1 | 0 |0.032228543 |0.032228543 |0.033069657 |0.966918766 |0.994146732 |0.994353683 |0.996355613 | 1
| 84 |0 |0 | 1 | 0 |0.027823164 |0.027823164 |0.02854926  |0.966789643 |0.994146732 |0.994325439 |0.996337288 | 1
| 85 |0 |0 | 1 | 0 |0.023942379 |0.023942379 |0.024567165 |0.966675902 |0.994146732 |0.994300547 |0.996321138 | 1
| 86 |0 |0 | 1 | 0 |0.020534762 |0.020534762 |0.021070599 |0.966576036 |0.994146732 |0.994278681 |0.996306952 | 1
| 87 |0 |0 | 1 | 0 |0.017552517 |0.017552517 |0.018010515 |0.966488641 |0.994146732 |0.994259538 |0.996294532 | 1
| 88 |0 |0 | 1 | 0 |0.014951379 |0.014951379 |0.015341492 |0.966412417 |0.994146732 |0.994242835 |0.996283695 | 1
| 89 |0 |0 | 1 | 0 |0.01269051  |0.01269051  |0.013021622 |0.966346167 |0.994146732 |0.994228313 |0.996274273 | 1
| 90 |0 |0 | 1 | 0 |0.010732373 |0.010732373 |0.011012386 |0.96628879  |0.994146732 |0.994215733 |0.996266112 | 1
| 91 |0 |0 | 1 | 0 |0.009042594 |0.009042594 |0.009278515 |0.966239278 |0.994146732 |0.994204875 |0.996259067 | 1
| 92 |0 |0 | 1 | 0 |0.007589824 |0.007589824 |0.007787838 |0.966196712 |0.994146732 |0.994195538 |0.996253009 | 1
| 93 |0 |0 | 1 | 0 |0.006345581 |0.006345581 |0.00651113  |0.966160256 |0.994146732 |0.99418754  |0.99624782  | 1
| 94 |0 |0 | 1 | 0 |0.005284094 |0.005284094 |0.005421948 |0.966129155 |0.994146732 |0.994180716 |0.996243392 | 1
| 95 |0 |0 | 1 | 0 |0.004382142 |0.004382142 |0.004496465 |0.966102729 |0.994146732 |0.994174916 |0.99623963  | 1
| 96 |0 |0 | 1 | 0 |0.003618889 |0.003618889 |0.003713298 |0.966080368 |0.994146732 |0.994170008 |0.996236446 | 1
| 97 |0 |0 | 1 | 0 |0.002975718 |0.002975718 |0.003053347 |0.966061524 |0.994146732 |0.994165872 |0.996233762 | 1
| 98 |0 |0 | 1 | 0 |0.002436067 |0.002436067 |0.002499618 |0.966045714 |0.994146732 |0.994162402 |0.99623151  | 1
| 99 |0 |0 | 1 | 0 |0.001985272 |0.001985272 |0.002037063 |0.966032507 |0.994146732 |0.994159502 |0.996229629 | 1
|100 |0 |0 | 1 | 0 |0.001610404 |0.001610404 |0.001652415 |0.966021524 |0.994146732 |0.994157091 |0.996228065 | 1
|101 |0 |0 | 1 | 0 |0.001300118 |0.001300118 |0.001334034 |0.966012434 |0.994146732 |0.994155096 |0.99622677  | 1
|102 |0 |0 | 1 | 0 |0.001044507 |0.001044507 |0.001071755 |0.966004945 |0.994146732 |0.994153451 |0.996225703 | 1
|103 |0 |0 | 1 | 0 |0.000836964 |0.000836964 |0.000858798 |0.965998865 |0.994146732 |0.994152116 |0.996224837 | 1
|104 |0 |0 | 1 | 0 |0.00067066  |0.00067066  |0.000688156 |0.965993993 |0.994146732 |0.994151047 |0.996224143 | 1
|105 |0 |0 | 1 | 0 |0.000537401 |0.000537401 |0.00055142  |0.965990089 |0.994146732 |0.994150189 |0.996223587 | 1
|106 |0 |0 | 1 | 0 |0.00043062  |0.00043062  |0.000441853 |0.96598696  |0.994146732 |0.994149503 |0.996223141 | 1
|107 |0 |0 | 1 | 0 |0.000345056 |0.000345056 |0.000354057 |0.965984454 |0.994146732 |0.994148952 |0.996222784 | 1
|108 |0 |0 | 1 | 0 |0.000276494 |0.000276494 |0.000283707 |0.965982445 |0.994146732 |0.994148511 |0.996222498 | 1
|109 |0 |0 | 1 | 0 |0.000221555 |0.000221555 |0.000227334 |0.965980835 |0.994146732 |0.994148158 |0.996222269 | 1
|110 |0 |0 | 1 | 0 |0.000177532 |0.000177532 |0.000182163 |0.965979546 |0.994146732 |0.994147874 |0.996222085 | 1
|111 |0 |0 | 1 | 0 |0.000142257 |0.000142257 |0.000145968 |0.965978512 |0.994146732 |0.994147647 |0.996221938 | 1
|112 |0 |0 | 1 | 0 |0.00011399  |0.00011399  |0.000116964 |0.965977684 |0.994146732 |0.994147466 |0.99622182  | 1
|113 |0 |0 | 1 | 0 |9.13406E-05 |9.13406E-05 |9.37233E-05 |0.965977021 |0.994146732 |0.99414732  |0.996221725 | 1
|114 |0 |0 | 1 | 0 |7.31913E-05 |7.31913E-05 |7.51006E-05 |0.965976489 |0.994146732 |0.994147203 |0.99622165  | 1
|115 |0 |0 | 1 | 0 |5.86482E-05 |5.86482E-05 |6.01782E-05 |0.965976063 |0.994146732 |0.99414711  |0.996221589 | 1
|116 |0 |0 | 1 | 0 |4.69949E-05 |4.69949E-05 |4.82208E-05 |0.965975721 |0.994146732 |0.994147035 |0.99622154  | 1
|117 |0 |0 | 1 | 0 |3.76571E-05 |3.76571E-05 |3.86394E-05 |0.965975448 |0.994146732 |0.994146975 |0.996221501 | 1
|118 |0 |0 | 1 | 0 |3.01746E-05 |3.01746E-05 |3.09618E-05 |0.965975229 |0.994146732 |0.994146926 |0.99622147  | 1
